Date,SP500_Proxy,SP500_Proxy_Normalized
2022-12-15,134.2833338562323,116.27212303691579
2022-12-16,132.05598663797184,114.3435263721593
2022-12-19,132.13326489195532,114.41043941637122
2022-12-20,131.51037430276676,113.87109615503834
2022-12-21,133.1614969409242,115.30075632968382
2022-12-22,133.38469398264982,115.4940163058234
2022-12-23,133.03411633627755,115.1904610837239
2022-12-27,133.80574880327498,115.85859571045323
2022-12-28,133.70367281777519,115.77021101516519
2022-12-29,133.02374119661292,115.1814775451047
2022-12-30,133.38707458729647,115.49607760374047
2023-01-03,134.6480276341341,116.58790101618754
2023-01-04,135.11605531342175,116.99315288436858
2023-01-05,135.0319052326436,116.92028972060263
2023-01-06,135.50088551579688,117.32636642140206
2023-01-09,138.81217795002217,120.1935204476467
2023-01-10,138.56071452705228,119.97578541519553
2023-01-11,140.06183678763253,121.27556452525626
2023-01-12,141.39401346323442,122.42905845398404
2023-01-13,139.9520752186678,121.18052510163682
2023-01-17,141.89074860786906,122.85916730066755
2023-01-18,141.46483106029277,122.4903773989483
2023-01-19,138.22267335774947,119.68308517235823
2023-01-20,138.632966489208,120.03834633613917
2023-01-23,140.51319690626494,121.66638442628559
2023-01-24,141.4868702791175,122.50946053226977
2023-01-25,140.37618907617062,121.54775323937447
2023-01-26,143.0919720980586,123.89927258726763
2023-01-27,143.26238106708138,124.04682487126159
2023-01-30,142.47156437075867,123.36207916549198
2023-01-31,142.35272084450236,123.25917593312357
2023-02-01,142.90190377527352,123.73469782748437
2023-02-02,145.26659998601798,125.78222108197083
2023-02-03,143.235578108807,124.02361695131549
2023-02-06,142.8682985305786,123.70560000101815
2023-02-07,142.18346868242537,123.11262529539253
2023-02-08,143.2573469706944,124.04246599024727
2023-02-09,144.87360494963977,125.44193784718323
2023-02-10,141.47585006636015,122.49991844318974
2023-02-13,142.84210866811324,123.68292294331154
2023-02-14,144.01394663051684,124.69758413641088
2023-02-15,141.91374177348857,122.87907642941155
2023-02-16,141.98598597001057,122.94163062631362
2023-02-17,141.29061155903096,122.33952568336734
2023-02-21,140.67013592622718,121.8022734641455
2023-02-22,139.15911705639897,120.49392516135562
2023-02-23,139.49585089391593,120.78549342274823
2023-02-24,137.60863928892175,119.151410520342
2023-02-27,139.59108907349255,120.86795745618817
2023-02-28,138.42217768455038,119.85583029988858
2023-03-01,138.16210916090984,119.63064435528628
2023-03-02,137.2971567815664,118.88170666820317
2023-03-03,138.4598640714373,119.88846187141048
2023-03-06,139.61033957345145,120.88462591708695
2023-03-07,139.50170020667875,120.7905581764575
2023-03-08,136.76326566812943,118.41942552394502
2023-03-09,136.23095232126664,117.95851052293015
2023-03-10,131.21959310648393,113.61931697991588
2023-03-13,125.96493942883549,109.06946167487821
2023-03-14,128.83782343961755,111.55701030492689
2023-03-15,124.69816260435144,107.97259561885359
2023-03-16,124.27200626840397,107.60359895706908
2023-03-17,127.08146229568793,110.03622709855459
2023-03-20,125.7099997656686,108.8487166648201
2023-03-21,129.36231198602792,112.01115003357683
2023-03-22,129.8946938612023,112.47212437130942
2023-03-23,126.6448313849313,109.65816080008474
2023-03-24,124.23251702834149,107.56940634621168
2023-03-27,128.02486585111035,110.85309342976272
2023-03-28,127.17700755839445,110.11895702655072
2023-03-29,128.91833394887496,111.62672206713384
2023-03-30,130.64265231696928,113.11976034442688
2023-03-31,130.33027304435262,112.84928000873049
2023-04-03,130.91642938341414,113.3568161267062
2023-04-04,131.72449012678496,114.05649296281382
2023-04-05,129.24472886688855,111.90933815191566
2023-04-06,130.12741400271045,112.67363012894553
2023-04-10,129.793808392116,112.38477051035451
2023-04-11,131.07979587632784,113.4982705307539
2023-04-12,132.68843563235535,114.89114598494209
2023-04-13,131.37537360677914,113.75420288851616
2023-04-14,133.50408172607422,115.59739076037339
2023-04-17,132.47581692131197,114.70704548475005
2023-04-18,134.77741428297392,116.69993323881127
2023-04-19,134.77897873703316,116.70128785512617
2023-04-20,134.6584349262471,116.59691239469817
2023-04-21,134.54823225371692,116.50149103203564
2023-04-24,134.1061226202517,116.11868086325394
2023-04-25,132.70843546731132,114.90846327372199
2023-04-26,130.62544168744768,113.10485814937547
2023-04-27,130.94054449821004,113.37769671936113
2023-04-28,131.89265377667485,114.20210108877285
2023-05-01,133.90598748654736,115.94538953795073
2023-05-02,132.35442128473397,114.60193245257398
2023-05-03,131.24945484862036,113.64517341389077
2023-05-04,128.98768668272058,111.68677262866724
2023-05-05,130.02540726564368,112.5853053939079
2023-05-08,131.8855775910981,114.19597402075638
2023-05-09,130.82612284835503,113.27862226411807
2023-05-10,132.16285773686,114.43606301987401
2023-05-11,130.28442071408642,112.80957777887708
2023-05-12,131.53809524069027,113.89509892747765
2023-05-15,130.883605373149,113.32839474893343
2023-05-16,130.9685028815756,113.40190508906151
2023-05-17,130.42074740662866,112.92761918813683
2023-05-18,131.16537430821631,113.57237046315873
2023-05-19,133.35588426006083,115.4690707856808
2023-05-22,132.4923812321254,114.72138805079763
2023-05-23,132.6319046993645,114.84219745642892
2023-05-24,130.3862924770433,112.89778564366834
2023-05-25,129.37346989767892,112.02081135221604
2023-05-26,129.90945553293034,112.48490608339611
2023-05-30,130.73618939458106,113.20075144201338
2023-05-31,130.11727804067183,112.66485368743633
2023-06-01,129.38122476850236,112.0275260745023
2023-06-02,131.57149622391682,113.92401988974261
2023-06-05,133.24272163546814,115.37108648463634
2023-06-06,132.59727917885294,114.8122162021249
2023-06-07,134.19115687389763,116.19230960718173
2023-06-08,134.0569391055983,116.07609425549745
2023-06-09,134.47210981407943,116.4355787746227
2023-06-12,134.50748328773344,116.46620766029918
2023-06-13,134.38149633212964,116.35711913544402
2023-06-14,135.73312860605668,117.52745911391796
2023-06-15,135.0453053493889,116.93189250091926
2023-06-16,138.29170125844527,119.74285447009756
2023-06-20,136.1717006722275,117.90720620370175
2023-06-21,135.7194206471346,117.51558978180799
2023-06-22,135.56979519980294,117.38603335866893
2023-06-23,133.73295807351872,115.79556828595372
2023-06-26,133.90796013267672,115.9470975961801
2023-06-27,134.09707511201196,116.11084688296003
2023-06-28,134.7591832219338,116.6841474811042
2023-06-29,135.11710813094157,116.99406448914249
2023-06-30,137.49054451378024,119.04915561028761
2023-07-03,137.4454423359462,119.01010291610916
2023-07-05,137.10564553007788,118.71588251745735
2023-07-06,136.27639431856116,117.99785745712327
2023-07-07,136.01516998057463,117.77167072572199
2023-07-10,137.06653104509627,118.68201439637558
2023-07-11,137.9918365673143,119.48321015489955
2023-07-12,140.5802036012922,121.72440361947041
2023-07-13,140.34863894326347,121.5238983621453
2023-07-14,141.85989765245088,122.83245433502113
2023-07-17,140.16445551113208,121.36441916195602
2023-07-18,141.3730957264803,122.4109463801199
2023-07-19,143.0285032622668,123.8443167258642
2023-07-20,143.34112272457202,124.11500503498678
2023-07-21,144.98911569556412,125.54195531976535
2023-07-24,144.27360460709554,124.92241459997828
2023-07-25,144.8522450194067,125.42344289055085
2023-07-26,144.54401411328996,125.15655450752818
2023-07-27,145.2680953084206,125.7835158391487
2023-07-28,144.27962682685074,124.927629068939
2023-07-31,143.29455792174048,124.07468589538442
2023-08-01,143.1558507802535,123.95458332302545
2023-08-02,143.09982932343775,123.90607593545522
2023-08-03,142.3663941597452,123.27101526825611
2023-08-04,143.17925217686866,123.97484592738846
2023-08-07,143.5421769667645,124.2890921902128
2023-08-08,142.5475519530627,123.42787465377197
2023-08-09,142.53047588893347,123.41308897507004
2023-08-10,143.37448935606042,124.14389625305782
2023-08-11,142.5244909208648,123.40790676128617
2023-08-14,142.926598334799,123.75608014486532
2023-08-15,141.8673455179954,122.83890323016013
2023-08-16,139.82142929155,121.0674025057354
2023-08-17,140.71074843893246,121.83743868486575
2023-08-18,138.14462546912992,119.61550572338464
2023-08-21,139.41299397604806,120.71374997200022
2023-08-22,139.07816398387052,120.423830196188
2023-08-23,138.45714378356934,119.88610645144439
2023-08-24,139.75047695393465,121.00596689275159
2023-08-25,139.88319751194544,121.12088585259124
2023-08-28,140.3700681024668,121.54245326217583
2023-08-29,140.50326658754932,121.65778604548628
2023-08-30,141.89618937823238,122.86387830912207
2023-08-31,142.50829951617183,123.39388708405194
2023-09-01,142.87326499394007,123.70990032051752
