gvkey,iid,datadate,prccd,cshtrd
025434,01,2025-07-29,92.96,19994610.0
025434,01,2025-07-30,92.76,44745230.0
025434,01,2025-07-31,89.16,16519370.0
025434,01,2025-08-01,86.86,16214740.0
025434,01,2025-08-04,89.78,12492980.0
025434,01,2025-08-05,90.2,6989859.0
025434,01,2025-08-06,88.99,7844902.0
025434,01,2025-08-07,91.02,9888536.0
025434,01,2025-08-08,92.12,8031874.0
025434,01,2025-08-11,91.74,9500936.0
025434,01,2025-08-12,93.37,9666862.0
025434,01,2025-08-13,94.18,6490291.0
025434,01,2025-08-14,93.06,9799398.0
025434,01,2025-08-15,90.6,8049766.0
025434,01,2025-08-18,92.54,7371912.0
025434,01,2025-08-19,90.93,6811682.0
025434,01,2025-08-20,89.51,5805238.0
025434,01,2025-08-21,88.56,5662979.0
025434,01,2025-08-22,88.38,7613793.0
025434,01,2025-08-25,85.81,10996640.0
025434,01,2025-08-26,86.63,9304719.0
025434,01,2025-08-27,87.66,7672724.0
025434,01,2025-08-28,88.02,7903379.0
025434,01,2025-08-29,88.19,6311057.0
025434,01,2025-09-02,89.78,10451950.0
025434,01,2025-09-03,87.25,10193440.0
025434,01,2025-09-04,87.01,6796089.0
025434,01,2025-09-05,85.43,9036751.0
025434,01,2025-09-08,84.17,9200792.0
025434,01,2025-09-09,83.81,8617520.0
025434,01,2025-09-10,82.88,8099445.0
025434,01,2025-09-11,82.36,12028540.0
025434,01,2025-09-12,81.9,9986133.0
025434,01,2025-09-15,82.68,9681114.0
025434,01,2025-09-16,84.37,10236640.0
025434,01,2025-09-17,83.22,6621974.0
025434,01,2025-09-18,83.42,7147511.0
025434,01,2025-09-19,84.56,15308030.0
025434,01,2025-09-22,85.29,7752161.0
025434,01,2025-09-23,85.69,8760487.0
025434,01,2025-09-24,84.27,9658247.0
025434,01,2025-09-25,83.83,8658553.0
025434,01,2025-09-26,83.39,6949627.0
025434,01,2025-09-29,85.64,11211960.0
025434,01,2025-09-30,84.6,7568776.0
025434,01,2025-10-01,84.4,8152187.0
025434,01,2025-10-02,86.72,9454876.0
025434,01,2025-10-03,86.42,7628813.0
025434,01,2025-10-06,82.11,14957810.0
025434,01,2025-10-07,81.29,10058090.0
025434,01,2025-10-08,80.04,12378990.0
025434,01,2025-10-09,79.78,9058882.0
025434,01,2025-10-10,78.46,11029300.0
025434,01,2025-10-13,80.03,8047875.0
025434,01,2025-10-14,81.15,7501093.0
025434,01,2025-10-15,82.86,11068790.0
025434,01,2025-10-16,84.34,11542950.0
025434,01,2025-10-17,85.36,8514838.0
025434,01,2025-10-20,84.53,7674633.0
025434,01,2025-10-21,85.9,8255295.0
025434,01,2025-10-22,85.5,5278765.0
025434,01,2025-10-23,85.44,4563502.0
025434,01,2025-10-24,86.09,5842633.0
025434,01,2025-10-27,87.22,7142891.0
025434,01,2025-10-28,85.43,11533890.0
025434,01,2025-10-29,84.17,13795480.0
025434,01,2025-10-30,83.15,18301250.0
025434,01,2025-10-31,80.87,13585170.0
025434,01,2025-11-03,80.96,9434435.0
025434,01,2025-11-04,79.6,17756940.0
025434,01,2025-11-05,82.88,17983290.0
025434,01,2025-11-06,82.22,10379510.0
025434,01,2025-11-07,85.57,14984540.0
025434,01,2025-11-10,84.6,10504150.0
025434,01,2025-11-11,86.42,9526778.0
025434,01,2025-11-12,87.26,11967240.0
025434,01,2025-11-13,86.44,10497720.0
025434,01,2025-11-14,84.78,13425790.0
025434,01,2025-11-17,83.69,8541764.0
025434,01,2025-11-18,83.33,7187129.0
025434,01,2025-11-19,83.68,6190577.0
025434,01,2025-11-20,82.62,8961449.0
025434,01,2025-11-21,85.35,10226050.0
025434,01,2025-11-24,83.34,10747840.0
025434,01,2025-11-25,85.91,9254997.0
025434,01,2025-11-26,86.7,7601243.0
025434,01,2025-11-28,87.11,3677642.0
025434,01,2025-12-01,84.91,8745481.0
025434,01,2025-12-02,85.2,8999862.0
025434,01,2025-12-03,87.11,9300602.0
025434,01,2025-12-04,85.0,10550860.0
025434,01,2025-12-05,85.12,9397094.0
025434,01,2025-12-08,83.41,10259060.0
025434,01,2025-12-09,82.28,10315190.0
025434,01,2025-12-10,83.85,10531360.0
025434,01,2025-12-11,84.74,6886970.0
025434,01,2025-12-12,85.35,9068590.0
025434,01,2025-12-15,85.4,11716110.0
025434,01,2025-12-16,85.08,7477756.0
025434,01,2025-12-17,85.21,7938048.0
025434,01,2025-12-18,89.42,15343540.0
025434,01,2025-12-19,88.33,15867160.0
025434,01,2025-12-22,86.17,7154554.0
025434,01,2025-12-23,83.86,9501729.0
025434,01,2025-12-24,84.57,3462748.0
025434,01,2025-12-26,85.08,5042706.0
025434,01,2025-12-29,85.57,5345253.0
025434,01,2025-12-30,85.25,4538613.0
025434,01,2025-12-31,84.21,5288877.0
025434,01,2026-01-02,83.97,11330540.0
025434,01,2026-01-05,86.56,9890057.0
025434,01,2026-01-06,89.46,11346140.0
025434,01,2026-01-07,86.69,9526073.0
025434,01,2026-01-08,88.18,8139372.0
025434,01,2026-01-09,88.88,7591561.0
025434,01,2026-01-12,89.96,7286017.0
025434,01,2026-01-13,90.56,5557572.0
025434,01,2026-01-14,91.15,8371537.0
025434,01,2026-01-15,93.28,9995067.0
025434,01,2026-01-16,92.99,8907518.0
025434,01,2026-01-20,93.66,13541910.0
025434,01,2026-01-21,96.43,17107980.0
025434,01,2026-01-22,95.83,14136300.0
025434,01,2026-01-23,97.62,11753920.0
025434,01,2026-01-26,96.33,14102810.0
025434,01,2026-01-27,95.72,16392640.0
025434,01,2026-01-28,95.16,25919660.0
025434,01,2026-01-29,93.88,15679970.0
025434,01,2026-01-30,91.95,10743380.0
025434,01,2026-02-02,91.69,8670515.0
025434,01,2026-02-03,93.04,8237795.0
025434,01,2026-02-04,96.97,9069837.0
025434,01,2026-02-05,96.07,6766805.0
025434,01,2026-02-06,99.45,8060929.0
025434,01,2026-02-09,98.98,7149345.0
025434,01,2026-02-10,97.53,8538016.0
025434,01,2026-02-11,99.12,6947615.0
025434,01,2026-02-12,96.76,9532746.0
025434,01,2026-02-13,93.79,8946489.0
025434,01,2026-02-17,95.39,8654002.0
025434,01,2026-02-18,95.76,6066863.0
025434,01,2026-02-19,95.8,5673421.0
025434,01,2026-02-20,97.49,8786818.0
025434,01,2026-02-23,94.78,7695760.0
025434,01,2026-02-24,96.51,6534384.0
025434,01,2026-02-25,97.93,6291277.0
025434,01,2026-02-26,98.08,6244201.0
025434,01,2026-02-27,98.02,7286268.0
025434,01,2026-03-02,96.76,7250371.0
025434,01,2026-03-03,96.68,7185136.0
025434,01,2026-03-04,97.15,6229134.0
025434,01,2026-03-05,98.69,9607164.0
025434,01,2026-03-06,98.99,10736750.0
025434,01,2026-03-09,99.77,9372169.0
025434,01,2026-03-10,100.77,8000431.0
025434,01,2026-03-11,101.44,8814085.0
025434,01,2026-03-12,100.18,12245230.0
025434,01,2026-03-13,99.15,9398926.0
025434,01,2026-03-16,97.82,6861467.0
025434,01,2026-03-17,97.57,5377205.0
025434,01,2026-03-18,92.66,7581496.0
025434,01,2026-03-19,95.83,10476830.0
025434,01,2026-03-20,92.55,13954270.0
025434,01,2026-03-23,93.83,7437708.0
025434,01,2026-03-24,91.98,6260463.0
025434,01,2026-03-25,92.7,6999543.0
025434,01,2026-03-26,91.22,6131628.0
025434,01,2026-03-27,86.81,12430170.0
025434,01,2026-03-30,86.72,7418443.0
025434,01,2026-03-31,89.59,9560026.0
025434,01,2026-04-01,90.43,8043405.0
025434,01,2026-04-02,90.37,7337283.0
025434,01,2026-04-06,94.78,7233320.0
025434,01,2026-04-07,95.21,6114717.0
025434,01,2026-04-08,97.21,8228053.0
025434,01,2026-04-09,96.92,5319304.0
025434,01,2026-04-10,96.6,5350858.0
025434,01,2026-04-13,97.48,5246505.0
025434,01,2026-04-14,98.47,4989504.0
025434,01,2026-04-15,98.34,5210368.0
025434,01,2026-04-16,98.36,5642866.0
025434,01,2026-04-17,100.0,7983497.0
025434,01,2026-05-15,,
